ID,Cluster_Label
8028,0
8029,0
8030,2
8031,1
8032,2
8033,0
8034,0
8035,1
8036,2
8037,0
8038,2
8039,1
8040,0
8041,0
8042,2
8043,0
8044,1
8045,1
8046,2
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,1
8054,0
8055,2
8056,2
8057,1
8058,0
8059,0
8060,0
8061,0
8062,1
8063,2
8064,0
8065,1
8066,0
8067,0
8068,2
8069,0
8070,2
8071,1
8072,1
8073,0
8074,1
8075,0
8076,0
8077,1
8078,0
8079,0
8080,1
8081,1
8082,0
8083,0
8084,2
8085,0
8086,2
8087,1
8088,0
8089,0
8090,0
8091,0
8092,1
8093,1
8094,0
8095,2
8096,1
8097,1
8098,0
8099,0
8100,2
8101,0
8102,0
8103,2
8104,0
8105,0
8106,0
8107,1
8108,1
8109,1
8110,1
8111,1
8112,0
8113,2
8114,0
8115,0
8116,0
8117,1
8118,1
8119,1
8120,1
8121,0
8122,0
8123,2
8124,1
8125,1
8126,2
8127,0
8128,0
8129,0
8130,0
8131,1
8132,0
8133,0
8134,2
8135,2
8136,0
8137,1
8138,1
8139,0
8140,0
8141,1
8142,2
8143,0
8144,1
8145,0
8146,0
8147,1
8148,0
8149,0
8150,0
8151,0
8152,0
8153,2
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,2
8164,2
8165,0
8166,1
8167,0
8168,1
8169,0
8170,0
8171,1
8172,0
8173,1
8174,2
8175,0
8176,1
8177,0
8178,1
8179,2
8180,0
8181,0
8182,0
8183,1
8184,0
8185,1
8186,0
8187,2
8188,1
8189,1
8190,0
8191,1
8192,1
8193,1
8194,2
8195,0
8196,0
8197,0
8198,2
8199,1
8200,0
8201,1
8202,0
8203,1
8204,1
8205,0
8206,0
8207,2
8208,0
8209,1
8210,0
8211,1
8212,0
8213,0
8214,0
8215,2
8216,0
8217,0
8218,0
8219,2
8220,1
8221,2
8222,1
8223,0
8224,0
8225,0
8226,1
8227,1
8228,0
8229,0
8230,2
8231,0
8232,0
8233,0
8234,0
8235,1
8236,0
8237,1
8238,2
8239,2
8240,1
8241,0
8242,0
8243,2
8244,0
8245,0
8246,2
8247,2
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,1
8258,0
8259,0
8260,0
8261,0
8262,0
8263,1
8264,1
8265,0
8266,2
8267,1
8268,0
8269,0
8270,1
8271,1
8272,2
8273,0
8274,1
8275,0
8276,2
8277,1
8278,1
8279,0
8280,0
8281,2
8282,0
8283,0
8284,0
8285,2
8286,1
8287,0
8288,0
8289,2
8290,0
8291,1
8292,2
8293,0
8294,2
8295,0
8296,1
8297,2
8298,0
8299,0
8300,1
8301,0
8302,0
8303,1
8304,0
8305,1
8306,0
8307,0
8308,1
8309,1
8310,0
8311,1
8312,1
8313,1
8314,0
8315,0
8316,0
8317,0
8318,0
8319,0
8320,1
8321,0
8322,0
8323,0
8324,0
8325,1
8326,0
8327,0
8328,0
8329,0
8330,2
8331,1
8332,1
8333,2
8334,2
8335,0
8336,0
8337,0
8338,2
8339,0
8340,0
8341,2
8342,0
8343,1
8344,0
8345,1
8346,1
8347,2
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,1
8356,2
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,1
8364,1
8365,0
8366,0
8367,2
8368,0
8369,0
8370,2
8371,0
8372,0
8373,2
8374,0
8375,1
8376,1
8377,0
8378,0
8379,0
8380,1
8381,0
8382,0
8383,2
8384,1
8385,0
8386,2
8387,0
8388,1
8389,0
8390,2
8391,2
8392,0
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,0
8404,0
8405,0
8406,1
8407,0
8408,0
8409,0
8410,1
8411,2
8412,2
8413,0
8414,1
8415,0
8416,2
8417,1
8418,1
8419,2
8420,2
8421,1
8422,0
8423,1
8424,2
8425,0
8426,0
8427,1
8428,1
8429,2
8430,1
8431,0
8432,0
8433,0
8434,0
8435,1
8436,1
8437,0
8438,1
8439,1
8440,1
8441,0
8442,0
8443,0
8444,2
8445,0
8446,0
8447,0
8448,0
8449,0
8450,1
8451,2
8452,1
8453,0
8454,0
8455,0
8456,1
8457,1
8458,0
8459,0
8460,0
8461,0
8462,1
8463,2
8464,2
8465,0
8466,0
8467,0
8468,1
8469,1
8470,1
8471,2
8472,0
8473,1
8474,2
8475,1
8476,0
8477,0
8478,2
8479,0
8480,0
8481,2
8482,2
8483,0
8484,0
8485,0
8486,1
8487,1
8488,0
8489,0
8490,1
8491,0
8492,0
8493,1
8494,0
8495,0
8496,2
8497,0
8498,1
8499,0
8500,1
8501,1
8502,1
8503,0
8504,1
8505,0
8506,2
8507,2
8508,2
8509,2
8510,1
8511,0
8512,1
8513,0
8514,0
8515,0
8516,1
8517,0
8518,1
8519,1
8520,0
8521,1
8522,0
8523,2
8524,0
8525,0
8526,1
8527,0
8528,2
8529,0
8530,2
8531,1
8532,0
8533,1
8534,0
8535,1
8536,2
8537,0
8538,1
8539,0
8540,1
8541,0
8542,1
8543,0
8544,0
8545,2
8546,0
8547,0
8548,0
8549,1
8550,0
8551,0
8552,2
8553,1
8554,2
8555,1
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,2
8567,1
8568,0
8569,0
8570,0
8571,0
8572,1
8573,0
8574,1
8575,1
8576,0
8577,2
8578,1
8579,2
8580,1
8581,0
8582,2
8583,2
8584,0
8585,0
8586,1
8587,1
8588,2
8589,1
8590,2
8591,0
8592,0
8593,1
8594,0
8595,2
8596,0
8597,0
8598,0
8599,0
8600,0
8601,1
8602,0
8603,0
8604,0
8605,2
8606,0
8607,1
8608,0
8609,1
8610,0
8611,0
8612,1
8613,0
8614,0
8615,0
8616,0
8617,1
8618,1
8619,0
8620,0
8621,2
8622,1
8623,0
8624,0
8625,0
8626,1
8627,0
8628,0
8629,2
8630,1
8631,1
8632,2
8633,0
8634,0
8635,2
8636,0
8637,2
8638,0
8639,2
8640,1
8641,2
8642,1
8643,0
8644,0
8645,1
8646,2
8647,1
8648,0
8649,1
8650,0
8651,0
8652,0
8653,1
8654,0
8655,1
8656,0
8657,0
8658,0
8659,0
8660,2
8661,0
8662,0
8663,0
8664,2
8665,2
8666,0
8667,1
8668,0
8669,2
8670,0
8671,0
8672,0
8673,0
8674,1
8675,0
8676,0
8677,0
8678,1
8679,2
8680,0
8681,0
8682,0
8683,1
8684,0
8685,0
8686,1
8687,0
8688,1
8689,0
8690,0
8691,0
8692,1
8693,0
8694,0
8695,2
8696,1
8697,1
8698,0
8699,0
8700,1
8701,0
8702,0
8703,1
8704,0
8705,0
8706,1
8707,1
8708,0
8709,1
8710,0
8711,2
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,1
8722,0
8723,0
8724,0
8725,0
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,1
8733,0
8734,0
8735,0
8736,2
8737,0
8738,1
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,0
8746,0
8747,1
8748,2
8749,2
8750,0
8751,2
8752,0
8753,0
8754,0
8755,0
8756,1
8757,1
8758,0
8759,2
8760,0
8761,1
8762,0
8763,1
8764,0
8765,1
8766,0
8767,0
8768,0
8769,0
8770,2
8771,0
8772,2
8773,2
8774,2
8775,0
8776,0
8777,1
8778,0
8779,0
8780,0
8781,0
8782,0
8783,1
8784,0
8785,2
8786,0
8787,1
8788,1
8789,0
8790,1
8791,0
8792,0
8793,2
8794,1
8795,2
8796,1
8797,1
8798,0
8799,1
8800,2
8801,0
8802,0
8803,0
8804,0
8805,1
8806,0
8807,2
8808,0
8809,1
8810,2
8811,0
8812,1
8813,0
8814,0
8815,0
8816,1
8817,0
8818,0
8819,0
8820,1
8821,2
8822,0
8823,0
8824,0
8825,1
8826,0
8827,0
8828,0
8829,0
8830,1
8831,2
8832,0
8833,0
8834,0
8835,0
8836,1
8837,1
8838,0
8839,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,1
8846,0
8847,1
8848,0
8849,0
8850,0
8851,0
8852,1
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,2
8860,0
8861,1
8862,0
8863,0
8864,0
8865,0
8866,0
8867,0
8868,1
8869,0
8870,0
8871,0
8872,1
8873,0
8874,0
8875,0
8876,0
8877,1
8878,0
8879,0
8880,0
8881,0
8882,0
8883,1
8884,1
8885,0
8886,0
8887,0
8888,1
8889,2
8890,0
8891,1
8892,0
8893,1
8894,2
8895,0
8896,1
8897,0
8898,0
8899,0
8900,0
8901,0
8902,2
8903,0
8904,0
8905,0
8906,0
8907,1
8908,0
8909,2
8910,0
8911,1
8912,0
8913,0
8914,2
8915,1
8916,2
8917,0
8918,1
8919,0
8920,0
8921,0
8922,0
8923,0
8924,0
8925,0
8926,2
8927,2
8928,0
8929,1
8930,0
8931,0
8932,1
8933,1
8934,0
8935,1
8936,0
8937,0
8938,0
8939,2
8940,0
8941,0
8942,1
8943,1
8944,0
8945,1
8946,0
8947,0
8948,1
8949,1
8950,0
8951,1
8952,2
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,0
8960,1
8961,1
8962,1
8963,2
8964,0
8965,0
8966,2
8967,0
8968,1
8969,0
8970,0
8971,0
8972,0
8973,0
8974,2
8975,0
8976,1
8977,0
8978,0
8979,1
8980,0
8981,0
8982,0
8983,1
8984,1
8985,2
8986,1
8987,0
8988,2
8989,0
8990,0
8991,1
8992,1
8993,1
8994,0
8995,0
8996,1
8997,0
8998,2
8999,0
9000,2
9001,0
9002,2
9003,0
9004,1
9005,2
9006,0
9007,1
9008,0
9009,0
9010,1
9011,0
9012,0
9013,0
9014,0
9015,0
9016,1
9017,1
9018,0
9019,0
9020,1
9021,1
9022,0
9023,1
9024,0
9025,0
9026,0
9027,1
9028,1
9029,0
9030,1
9031,0
9032,2
9033,0
9034,1
9035,1
9036,0
9037,2
9038,0
9039,1
9040,0
9041,0
9042,1
9043,0
9044,0
9045,2
9046,0
9047,0
9048,1
9049,0
9050,2
9051,0
9052,1
9053,0
9054,0
9055,0
9056,2
9057,1
9058,0
9059,2
9060,0
9061,1
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,1
9069,1
9070,0
9071,1
9072,0
9073,0
9074,1
9075,0
9076,1
9077,0
9078,0
9079,2
9080,1
9081,1
9082,1
9083,0
9084,0
9085,0
9086,1
9087,2
9088,1
9089,2
9090,0
9091,1
9092,0
9093,0
9094,0
9095,1
9096,0
9097,0
9098,2
9099,1
9100,0
9101,0
9102,0
9103,0
9104,0
9105,2
9106,1
9107,1
9108,2
9109,0
9110,2
9111,1
9112,0
9113,0
9114,1
9115,0
9116,1
9117,0
9118,0
9119,0
9120,0
9121,2
9122,0
9123,2
9124,0
9125,0
9126,0
9127,2
9128,0
9129,0
9130,1
9131,0
9132,1
9133,0
9134,1
9135,1
9136,0
9137,0
9138,0
9139,0
9140,2
9141,1
9142,0
9143,0
9144,0
9145,0
9146,0
9147,1
9148,0
9149,1
9150,1
9151,0
9152,2
9153,1
9154,2
9155,2
9156,1
9157,1
9158,1
9159,2
9160,0
9161,0
9162,1
9163,1
9164,0
9165,0
9166,0
9167,1
9168,0
9169,0
9170,0
9171,0
9172,0
9173,1
9174,0
9175,0
9176,0
9177,1
9178,0
9179,0
9180,2
9181,0
9182,2
9183,0
9184,0
9185,0
9186,1
9187,1
9188,0
9189,1
9190,0
9191,0
9192,1
9193,0
9194,0
9195,1
9196,0
9197,0
9198,1
9199,0
9200,2
9201,0
9202,1
9203,0
9204,1
9205,1
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,2
9213,0
9214,2
9215,0
9216,1
9217,0
9218,0
9219,0
9220,2
9221,0
9222,0
9223,0
9224,0
9225,0
9226,0
9227,1
9228,0
9229,0
9230,1
9231,2
9232,0
9233,1
9234,0
9235,1
9236,2
9237,0
9238,2
9239,2
9240,1
9241,2
9242,1
9243,0
9244,0
9245,2
9246,0
9247,0
9248,0
9249,1
9250,2
9251,0
9252,0
9253,2
9254,0
9255,1
9256,1
9257,1
9258,0
9259,1
9260,0
9261,2
9262,1
9263,0
9264,1
9265,2
9266,2
9267,0
9268,2
9269,0
9270,1
9271,1
9272,2
9273,1
9274,1
9275,0
9276,2
9277,0
9278,0
9279,0
9280,0
9281,2
9282,1
9283,0
9284,0
9285,1
9286,2
9287,0
9288,0
9289,0
9290,2
9291,0
9292,0
9293,1
9294,0
9295,1
9296,1
9297,1
9298,0
9299,1
9300,0
9301,1
9302,2
9303,2
9304,1
9305,0
9306,2
9307,0
9308,0
9309,2
9310,2
9311,0
9312,0
9313,0
9314,2
9315,0
9316,2
9317,0
9318,1
9319,0
9320,2
9321,0
9322,2
9323,1
9324,0
9325,0
9326,0
9327,1
9328,1
9329,0
9330,0
9331,1
9332,2
9333,0
9334,0
9335,0
9336,0
9337,1
9338,0
9339,0
9340,0
9341,0
9342,1
9343,2
9344,2
9345,2
9346,0
9347,1
9348,0
9349,1
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,1
9357,0
9358,0
9359,1
9360,1
9361,2
9362,1
9363,1
9364,2
9365,0
9366,1
9367,1
9368,0
9369,0
9370,1
9371,1
9372,0
9373,0
9374,1
9375,2
9376,2
9377,1
9378,1
9379,0
9380,0
9381,1
9382,0
9383,1
9384,2
9385,1
9386,1
9387,0
9388,0
9389,1
9390,1
9391,1
9392,0
9393,0
9394,2
9395,0
9396,2
9397,1
9398,1
9399,1
9400,2
9401,1
9402,2
9403,1
9404,1
9405,1
9406,2
9407,1
9408,0
9409,0
9410,1
9411,1
9412,0
9413,0
9414,1
9415,2
9416,1
9417,2
9418,0
9419,0
9420,0
9421,0
9422,0
9423,2
9424,1
9425,0
9426,1
9427,0
9428,0
9429,0
9430,0
9431,1
9432,0
9433,0
9434,1
9435,0
9436,1
9437,1
9438,0
9439,0
9440,2
9441,1
9442,1
9443,1
9444,0
9445,0
9446,0
9447,0
9448,0
9449,1
9450,0
9451,1
9452,0
9453,1
9454,1
9455,0
9456,1
9457,1
9458,0
9459,2
9460,1
9461,1
9462,0
9463,0
9464,1
9465,0
9466,1
9467,2
9468,2
9469,1
9470,2
9471,0
9472,1
9473,0
9474,0
9475,0
9476,0
9477,0
9478,0
9479,0
9480,2
9481,0
9482,0
9483,1
9484,0
9485,2
9486,0
9487,0
9488,0
9489,2
9490,0
9491,2
9492,1
9493,0
9494,1
9495,0
9496,0
9497,0
9498,0
9499,0
9500,1
9501,1
9502,0
9503,1
9504,0
9505,2
9506,0
9507,0
9508,0
9509,1
9510,1
9511,0
9512,0
9513,1
9514,2
9515,2
9516,1
9517,1
9518,0
9519,2
9520,0
9521,0
9522,1
9523,0
9524,2
9525,1
9526,0
9527,0
9528,0
9529,0
9530,2
9531,2
9532,2
9533,0
9534,0
9535,1
9536,0
9537,1
9538,0
9539,2
9540,2
9541,0
9542,2
9543,1
9544,0
9545,0
9546,0
9547,1
9548,1
9549,0
9550,0
9551,0
9552,2
9553,0
9554,2
9555,1
9556,1
9557,2
9558,2
9559,0
9560,1
9561,0
9562,0
9563,1
9564,0
9565,0
9566,2
9567,1
9568,1
9569,0
9570,0
9571,0
9572,0
9573,1
9574,1
9575,0
9576,2
9577,0
9578,0
9579,0
9580,0
9581,1
9582,2
9583,0
9584,1
9585,0
9586,2
9587,0
9588,1
9589,0
9590,2
9591,1
9592,2
9593,0
9594,2
9595,0
9596,0
9597,1
9598,0
9599,0
9600,0
9601,2
9602,0
9603,2
9604,0
9605,0
9606,0
9607,0
9608,2
9609,0
9610,0
9611,0
9612,1
9613,0
9614,1
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,1
9622,0
9623,0
9624,0
9625,1
9626,0
9627,1
9628,1
9629,2
9630,0
9631,0
9632,0
9633,0
9634,1
9635,2
9636,0
9637,1
9638,1
9639,0
9640,2
9641,1
9642,2
9643,0
9644,1
9645,1
9646,0
9647,0
9648,0
9649,2
9650,0
9651,2
9652,1
9653,0
9654,0
9655,1
9656,0
9657,0
9658,0
9659,1
9660,0
9661,0
9662,1
9663,1
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,2
9671,0
9672,0
9673,1
9674,1
9675,0
9676,2
9677,0
9678,0
9679,1
9680,1
9681,1
9682,0
9683,0
9684,0
9685,0
9686,1
9687,1
9688,1
9689,1
9690,0
9691,2
9692,1
9693,0
9694,0
9695,1
9696,0
9697,2
9698,0
9699,2
9700,0
9701,0
9702,1
9703,2
9704,1
9705,0
9706,0
9707,2
9708,1
9709,0
9710,0
9711,0
9712,2
9713,0
9714,0
9715,1
9716,0
9717,2
9718,1
9719,1
9720,0
9721,0
9722,0
9723,0
9724,1
9725,0
9726,1
9727,1
9728,1
9729,1
9730,0
9731,2
9732,2
9733,0
9734,1
9735,1
9736,1
9737,2
9738,0
9739,0
9740,0
9741,0
9742,0
9743,1
9744,0
9745,0
9746,1
9747,0
9748,1
9749,0
9750,1
9751,0
9752,0
9753,0
9754,0
9755,1
9756,1
9757,0
9758,1
9759,0
9760,0
9761,0
9762,1
9763,2
9764,1
9765,1
9766,2
9767,2
9768,2
9769,0
9770,0
9771,2
9772,1
9773,1
9774,0
9775,1
9776,0
9777,0
9778,0
9779,0
9780,0
9781,1
9782,0
9783,0
9784,1
9785,0
9786,0
9787,0
9788,1
9789,1
9790,0
9791,1
9792,0
9793,0
9794,1
9795,0
9796,0
9797,2
9798,0
9799,1
9800,1
9801,1
9802,0
9803,0
9804,2
9805,2
9806,0
9807,0
9808,2
9809,1
9810,0
9811,0
9812,0
9813,0
9814,1
9815,0
9816,1
9817,0
9818,0
9819,0
9820,1
9821,1
9822,2
9823,0
9824,1
9825,2
9826,0
9827,2
9828,0
9829,0
9830,0
9831,2
9832,0
9833,0
9834,0
9835,0
9836,0
9837,0
9838,1
9839,0
9840,0
9841,0
9842,1
9843,0
9844,0
9845,0
9846,0
9847,2
9848,1
9849,0
9850,0
9851,2
9852,0
9853,1
9854,2
9855,0
9856,2
9857,2
9858,1
9859,0
9860,2
9861,0
9862,2
9863,2
9864,0
9865,0
9866,0
9867,1
9868,0
9869,1
9870,1
9871,2
9872,2
9873,0
9874,0
9875,1
9876,0
9877,1
9878,1
9879,1
9880,1
9881,1
9882,0
9883,0
9884,2
9885,1
9886,1
9887,2
9888,2
9889,1
9890,0
9891,2
9892,0
9893,0
9894,0
9895,0
9896,0
9897,0
9898,1
9899,1
9900,0
9901,2
9902,1
9903,0
9904,0
9905,0
9906,0
9907,0
9908,1
9909,1
9910,1
9911,0
9912,1
9913,2
9914,1
9915,0
9916,0
9917,2
9918,0
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,1
9927,2
9928,0
9929,1
9930,0
9931,1
9932,0
9933,2
9934,1
9935,0
9936,1
9937,0
9938,1
9939,0
9940,1
9941,0
9942,1
9943,0
9944,0
9945,0
9946,0
9947,1
9948,0
9949,2
9950,1
9951,1
9952,2
9953,2
9954,1
9955,0
9956,0
9957,1
9958,0
9959,0
9960,1
9961,0
9962,0
9963,0
9964,0
9965,0
9966,1
9967,1
9968,0
9969,1
9970,0
9971,1
9972,1
9973,0
9974,0
9975,0
9976,0
9977,0
9978,0
9979,0
9980,0
9981,0
9982,2
9983,2
9984,0
9985,0
9986,0
9987,0
9988,0
9989,1
9990,2
9991,2
9992,2
9993,1
9994,1
9995,2
9996,0
9997,0
9998,0
9999,0
10000,1
10001,0
10002,0
10003,0
10004,0
10005,0
10006,0
10007,1
10008,0
10009,0
10010,1
10011,0
10012,0
10013,0
10014,2
10015,2
10016,1
10017,2
10018,0
10019,0
10020,0
10021,1
10022,1
10023,2
10024,1
10025,1
10026,2
10027,0
10028,2
10029,2
10030,0
10031,0
10032,1
10033,0
10034,0
10035,0
10036,2
10037,0
10038,0
10039,0
10040,1
10041,1
10042,2
10043,1
10044,0
10045,0
10046,0
10047,1
10048,2
10049,0
10050,1
10051,1
10052,0
10053,0
10054,0
10055,0
10056,1
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,1
10064,0
10065,2
10066,0
10067,0
10068,1
10069,2
10070,0
10071,0
10072,2
10073,0
10074,1
10075,1
10076,1
10077,0
10078,0
10079,0
10080,0
10081,1
10082,1
10083,1
10084,2
10085,0
10086,0
10087,0
10088,0
10089,1
10090,1
10091,0
10092,0
10093,1
10094,0
10095,0
10096,1
10097,1
10098,0
10099,0
10100,0
10101,0
10102,0
10103,1
10104,1
10105,0
10106,0
10107,1
10108,0
10109,0
10110,1
10111,0
10112,1
10113,2
10114,0
10115,1
10116,0
10117,2
10118,0
10119,2
10120,2
10121,1
10122,2
10123,2
10124,1
10125,2
10126,1
10127,1
10128,1
10129,0
10130,0
10131,0
10132,0
10133,0
10134,0
10135,2
10136,0
10137,0
10138,0
10139,1
10140,1
10141,1
10142,1
10143,1
10144,1
10145,0
10146,2
10147,0
10148,0
10149,0
10150,1
10151,2
10152,0
10153,1
10154,0
10155,0
10156,0
10157,1
10158,2
10159,1
10160,2
10161,0
10162,2
10163,0
10164,2
10165,0
10166,0
10167,0
10168,0
10169,0
10170,1
10171,1
10172,1
10173,0
10174,1
10175,1
10176,2
10177,0
10178,1
10179,0
10180,0
10181,2
10182,1
10183,1
10184,0
10185,1
10186,1
10187,1
10188,1
10189,1
10190,2
10191,0
10192,1
10193,0
10194,2
10195,0
10196,1
10197,0
10198,1
10199,0
10200,0
10201,2
10202,0
10203,0
10204,1
10205,0
10206,0
10207,1
10208,2
10209,0
10210,0
10211,0
10212,2
10213,0
10214,0
10215,0
10216,1
10217,0
10218,1
10219,0
10220,0
10221,0
10222,0
10223,0
10224,2
10225,1
10226,0
10227,0
10228,1
10229,1
10230,0
10231,0
10232,2
10233,1
10234,1
10235,2
10236,1
10237,0
10238,2
10239,0
10240,1
10241,1
10242,1
10243,1
10244,0
10245,0
10246,0
10247,1
10248,0
10249,0
10250,0
10251,0
10252,2
10253,2
10254,0
10255,1
10256,2
10257,0
10258,1
10259,0
10260,1
10261,1
10262,0
10263,0
10264,0
10265,1
10266,2
10267,2
10268,0
10269,2
10270,0
10271,1
10272,0
10273,1
10274,0
10275,1
10276,0
10277,1
10278,0
10279,0
10280,1
10281,2
10282,1
10283,1
10284,0
10285,0
10286,0
10287,2
10288,0
10289,2
10290,0
10291,0
10292,0
10293,0
10294,1
10295,1
10296,0
10297,0
10298,1
10299,2
10300,0
10301,0
10302,1
10303,0
10304,0
10305,2
10306,0
10307,1
10308,0
10309,0
10310,1
10311,0
10312,0
10313,1
10314,0
10315,0
10316,2
10317,0
10318,0
10319,1
10320,0
10321,1
10322,0
10323,0
10324,0
10325,1
10326,0
10327,2
10328,1
10329,0
10330,0
10331,2
10332,1
10333,0
10334,0
10335,0
10336,0
10337,1
10338,0
10339,0
10340,0
10341,1
10342,0
10343,0
10344,0
10345,1
10346,2
10347,1
10348,0
10349,1
10350,1
10351,1
10352,0
10353,0
10354,1
10355,0
10356,1
10357,0
10358,1
10359,0
10360,0
10361,2
10362,0
10363,0
10364,0
10365,0
10366,0
10367,1
10368,0
10369,2
10370,0
10371,1
10372,1
10373,0
10374,0
10375,1
10376,0
10377,0
10378,1
10379,1
10380,0
10381,0
10382,0
10383,0
10384,0
10385,2
10386,0
10387,1
10388,1
10389,1
10390,0
10391,0
10392,1
10393,0
10394,1
10395,2
10396,0
10397,1
10398,0
10399,0
10400,0
10401,1
10402,0
10403,1
10404,2
10405,0
10406,1
10407,1
10408,0
10409,1
10410,2
10411,0
10412,0
10413,0
10414,0
10415,2
10416,0
10417,0
10418,1
10419,1
10420,1
10421,1
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,1
10429,0
10430,0
10431,0
10432,1
10433,1
10434,0
10435,0
10436,1
10437,2
10438,0
10439,2
10440,0
10441,2
10442,2
10443,0
10444,1
10445,0
10446,1
10447,2
10448,0
10449,0
10450,0
10451,0
10452,0
10453,0
10454,1
10455,1
10456,1
10457,2
10458,0
10459,0
10460,0
10461,0
10462,0
10463,1
10464,1
10465,1
10466,0
10467,2
10468,1
10469,0
10470,0
10471,1
10472,0
10473,1
10474,0
10475,0
10476,0
10477,0
10478,1
10479,0
10480,0
10481,1
10482,1
10483,1
10484,0
10485,1
10486,2
10487,0
10488,1
10489,0
10490,0
10491,0
10492,2
10493,0
10494,1
10495,0
10496,1
10497,1
10498,0
10499,1
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,1
10507,1
10508,2
10509,0
10510,1
10511,0
10512,0
10513,0
10514,1
10515,0
10516,1
10517,0
10518,0
10519,1
10520,0
10521,1
10522,0
10523,0
10524,0
10525,0
10526,1
10527,2
10528,0
10529,0
10530,0
10531,0
10532,0
10533,1
10534,0
10535,2
10536,0
10537,0
10538,1
10539,0
10540,0
10541,1
10542,0
10543,0
10544,0
10545,1
10546,0
10547,0
10548,1
10549,2
10550,1
10551,2
10552,0
10553,0
10554,2
10555,0
10556,1
10557,1
10558,1
10559,2
10560,1
10561,0
10562,0
10563,1
10564,0
10565,0
10566,1
10567,1
10568,0
10569,1
10570,0
10571,0
10572,0
10573,1
10574,0
10575,2
10576,1
10577,2
10578,0
10579,0
10580,1
10581,1
10582,0
10583,1
10584,0
10585,1
10586,1
10587,2
10588,0
10589,2
10590,1
10591,0
10592,2
10593,1
10594,1
10595,1
10596,1
10597,0
10598,1
10599,0
10600,0
10601,0
10602,1
10603,0
10604,0
10605,1
10606,0
10607,0
10608,0
10609,0
10610,2
10611,0
10612,1
10613,0
10614,1
10615,1
10616,0
10617,1
10618,0
10619,0
10620,1
10621,1
10622,2
10623,1
10624,0
10625,0
10626,1
10627,0
10628,0
10629,1
10630,0
10631,0
10632,0
10633,0
10634,0
10635,1
10636,2
10637,0
10638,0
10639,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,0
10646,0
10647,2
10648,1
10649,2
10650,1
10651,0
10652,0
10653,0
10654,1
10655,1
10656,0
10657,0
10658,1
10659,1
10660,1
10661,1
10662,0
10663,1
10664,0
10665,0
10666,0
10667,1
10668,1
10669,0
10670,1
10671,0
10672,1
10673,1
10674,2
10675,0
10676,2
10677,1
10678,0
10679,0
10680,0
10681,0
10682,1
10683,1
10684,1
10685,0
10686,0
10687,0
10688,0
10689,1
10690,2
10691,0
10692,0
10693,0
10694,0
10695,0
10696,2
10697,0
10698,1
10699,1
10700,1
10701,2
10702,0
10703,2
10704,0
10705,0
10706,0
10707,0
10708,1
10709,0
10710,0
10711,0
10712,1
10713,2
10714,0
10715,0
10716,2
10717,1
10718,0
10719,0
10720,0
10721,2
10722,0
10723,2
10724,1
10725,0
10726,2
10727,0
10728,2
10729,0
10730,0
10731,0
10732,0
10733,1
10734,1
10735,1
10736,0
10737,0
10738,2
10739,0
10740,2
10741,0
10742,1
10743,1
10744,1
10745,2
10746,0
10747,1
10748,1
10749,0
10750,0
10751,1
10752,0
10753,2
10754,1
10755,2
10756,0
10757,1
10758,2
10759,0
10760,0
10761,1
10762,0
10763,1
10764,1
10765,0
10766,0
10767,1
10768,0
10769,1
10770,0
10771,0
10772,0
10773,1
10774,1
10775,0
10776,0
10777,0
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,0
10785,1
10786,0
10787,0
10788,0
10789,0
10790,1
10791,1
10792,2
10793,0
10794,2
10795,0
10796,0
10797,1
10798,0
10799,0
10800,0
10801,1
10802,0
10803,0
10804,0
10805,0
10806,0
10807,0
10808,2
10809,1
10810,0
10811,0
10812,0
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,1
10820,0
10821,0
10822,0
10823,1
10824,1
